Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,source
"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,42.3601,-71.0589,02-17-2020.csv
"Los Angeles, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,34.0522,-118.2437,02-17-2020.csv
"Madison, WI",US,2020-02-05 21:53:02,1.0,0.0,0.0,43.0731,-89.4012,02-17-2020.csv
"Orange, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,33.7879,-117.8531,02-17-2020.csv
"San Antonio, TX",US,2020-02-13 18:53:02,1.0,0.0,0.0,29.4241,-98.4936,02-17-2020.csv
"Seattle, WA",US,2020-02-09 07:03:04,1.0,0.0,1.0,47.6062,-122.3321,02-17-2020.csv
"Tempe, AZ",US,2020-02-01 19:43:03,1.0,0.0,0.0,33.4255,-111.94,02-17-2020.csv
Hubei,Mainland China,2020-02-22 23:33:06,64084.0,2346.0,15299.0,30.9756,112.2707,02-22-2020.csv
Guangdong,Mainland China,2020-02-22 10:03:04,1339.0,5.0,728.0,23.3417,113.4244,02-22-2020.csv
Henan,Mainland China,2020-02-22 14:13:38,1270.0,19.0,830.0,33.882,113.614,02-22-2020.csv
Zhejiang,Mainland China,2020-02-22 11:13:13,1205.0,1.0,719.0,29.1832,120.0934,02-22-2020.csv
Hunan,Mainland China,2020-02-22 10:03:04,1013.0,4.0,692.0,27.6104,111.7088,02-22-2020.csv
Anhui,Mainland China,2020-02-22 07:43:03,989.0,6.0,597.0,31.8257,117.2264,02-22-2020.csv
Jiangxi,Mainland China,2020-02-22 06:13:05,934.0,1.0,555.0,27.614,115.7221,02-22-2020.csv
Shandong,Mainland China,2020-02-22 09:43:02,750.0,4.0,302.0,36.3427,118.1498,02-22-2020.csv
Diamond Princess cruise ship,Others,2020-02-20 15:53:03,634.0,2.0,1.0,35.4437,139.638,02-22-2020.csv
Jiangsu,Mainland China,2020-02-22 07:43:03,631.0,0.0,401.0,32.9711,119.455,02-22-2020.csv
Chongqing,Mainland China,2020-02-22 23:23:05,573.0,6.0,328.0,30.0572,107.874,02-22-2020.csv
Sichuan,Mainland China,2020-02-22 13:03:03,526.0,3.0,250.0,30.6171,102.7103,02-22-2020.csv
Heilongjiang,Mainland China,2020-02-22 11:13:13,479.0,12.0,204.0,47.862,127.7615,02-22-2020.csv
,South Korea,2020-02-22 08:33:02,433.0,2.0,16.0,36.0,128.0,02-22-2020.csv
Beijing,Mainland China,2020-02-22 02:23:05,399.0,4.0,178.0,40.1824,116.4142,02-22-2020.csv
Shanghai,Mainland China,2020-02-22 06:33:17,335.0,3.0,227.0,31.202,121.4491,02-22-2020.csv
Hebei,Mainland China,2020-02-22 12:33:04,309.0,6.0,203.0,38.0428,114.5149,02-22-2020.csv
Fujian,Mainland China,2020-02-22 14:03:04,293.0,1.0,162.0,26.0789,117.9874,02-22-2020.csv
Guangxi,Mainland China,2020-02-22 05:53:02,249.0,2.0,104.0,23.8298,108.7881,02-22-2020.csv
Shaanxi,Mainland China,2020-02-22 09:53:02,245.0,1.0,149.0,35.1917,108.8701,02-22-2020.csv
Yunnan,Mainland China,2020-02-22 04:43:02,174.0,2.0,107.0,24.974,101.487,02-22-2020.csv
Hainan,Mainland China,2020-02-22 09:53:02,168.0,4.0,104.0,19.1959,109.7453,02-22-2020.csv
Guizhou,Mainland China,2020-02-22 01:03:10,146.0,2.0,90.0,26.8154,106.8748,02-22-2020.csv
Tianjin,Mainland China,2020-02-22 12:33:04,135.0,3.0,65.0,39.3054,117.323,02-22-2020.csv
Shanxi,Mainland China,2020-02-22 23:23:05,132.0,0.0,81.0,37.5777,112.2922,02-22-2020.csv
,Japan,2020-02-22 14:53:02,122.0,1.0,22.0,36.0,138.0,02-22-2020.csv
Liaoning,Mainland China,2020-02-22 02:23:05,121.0,1.0,66.0,41.2956,122.6085,02-22-2020.csv
Gansu,Mainland China,2020-02-21 15:13:07,91.0,2.0,76.0,36.0611,103.8343,02-22-2020.csv
Jilin,Mainland China,2020-02-22 12:33:04,91.0,1.0,52.0,43.6661,126.1923,02-22-2020.csv
,Singapore,2020-02-21 03:43:02,85.0,0.0,37.0,1.2833,103.8333,02-22-2020.csv
Xinjiang,Mainland China,2020-02-22 11:13:14,76.0,2.0,25.0,41.1129,85.2401,02-22-2020.csv
Inner Mongolia,Mainland China,2020-02-22 23:53:01,75.0,0.0,26.0,44.0935,113.9448,02-22-2020.csv
Ningxia,Mainland China,2020-02-21 06:23:04,71.0,0.0,48.0,37.2692,106.1655,02-22-2020.csv
Hong Kong,Hong Kong,2020-02-22 13:23:05,69.0,2.0,6.0,22.3,114.2,02-22-2020.csv
,Italy,2020-02-22 23:43:02,62.0,2.0,1.0,43.0,12.0,02-22-2020.csv
,Thailand,2020-02-21 18:53:02,35.0,0.0,17.0,15.87,100.9925,02-22-2020.csv
,Iran,2020-02-22 10:03:05,28.0,5.0,0.0,32.0,53.0,02-22-2020.csv
Taiwan,Taiwan,2020-02-21 06:53:03,26.0,1.0,2.0,23.7,121.0,02-22-2020.csv
,Malaysia,2020-02-19 09:33:03,22.0,0.0,15.0,2.5,112.5,02-22-2020.csv
Qinghai,Mainland China,2020-02-21 04:43:02,18.0,0.0,18.0,35.7452,95.9956,02-22-2020.csv
,Germany,2020-02-21 23:03:13,16.0,0.0,14.0,51.0,9.0,02-22-2020.csv
,Vietnam,2020-02-21 06:03:04,16.0,0.0,14.0,16.0,108.0,02-22-2020.csv
,United Arab Emirates,2020-02-22 14:53:02,13.0,0.0,4.0,23.4241,53.8478,02-22-2020.csv
,France,2020-02-15 20:53:02,12.0,1.0,4.0,47.0,2.0,02-22-2020.csv
"Omaha, NE (From Diamond Princess)",US,2020-02-22 23:03:09,11.0,0.0,0.0,41.2545,-95.9758,02-22-2020.csv
Macau,Macau,2020-02-20 02:13:19,10.0,0.0,6.0,22.1667,113.55,02-22-2020.csv
,UK,2020-02-16 16:23:06,9.0,0.0,8.0,55.0,-3.0,02-22-2020.csv
From Diamond Princess,Australia,2020-02-22 17:03:05,7.0,0.0,0.0,35.4437,139.638,02-22-2020.csv
British Columbia,Canada,2020-02-21 05:23:04,6.0,0.0,0.0,53.7267,-127.6476,02-22-2020.csv
Queensland,Australia,2020-02-21 05:43:02,5.0,0.0,1.0,-28.0167,153.4,02-22-2020.csv
"Travis, CA (From Diamond Princess)",US,2020-02-22 17:13:24,5.0,0.0,0.0,38.2721,-121.9399,02-22-2020.csv
New South Wales,Australia,2020-02-13 17:53:03,4.0,0.0,4.0,-33.8688,151.2093,02-22-2020.csv
Victoria,Australia,2020-02-13 17:53:03,4.0,0.0,4.0,-37.8136,144.9631,02-22-2020.csv
,India,2020-02-16 07:43:02,3.0,0.0,3.0,21.0,78.0,02-22-2020.csv
,Philippines,2020-02-12 07:43:02,3.0,1.0,1.0,12.8797,121.774,02-22-2020.csv
South Australia,Australia,2020-02-17 08:13:09,2.0,0.0,2.0,-34.9285,138.6007,02-22-2020.csv
"Toronto, ON",Canada,2020-02-21 05:23:04,2.0,0.0,2.0,43.6532,-79.3832,02-22-2020.csv
,Russia,2020-02-12 14:43:03,2.0,0.0,2.0,60.0,90.0,02-22-2020.csv
,Spain,2020-02-15 17:23:04,2.0,0.0,2.0,40.0,-4.0,02-22-2020.csv
"Chicago, IL",US,2020-02-09 19:03:03,2.0,0.0,2.0,41.8781,-87.6298,02-22-2020.csv
"Lackland, TX (From Diamond Princess)",US,2020-02-22 17:13:24,2.0,0.0,0.0,29.3829,-98.6134,02-22-2020.csv
"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,36.5761,-120.9876,02-22-2020.csv
"San Diego County, CA",US,2020-02-21 05:43:02,2.0,0.0,1.0,32.7157,-117.1611,02-22-2020.csv
"Santa Clara, CA",US,2020-02-21 05:23:04,2.0,0.0,1.0,37.3541,-121.9552,02-22-2020.csv
,Belgium,2020-02-17 04:23:06,1.0,0.0,1.0,50.8333,4.0,02-22-2020.csv
,Cambodia,2020-02-12 07:43:02,1.0,0.0,1.0,11.55,104.9167,02-22-2020.csv
"London, ON",Canada,2020-02-12 18:53:03,1.0,0.0,1.0,42.9849,-81.2453,02-22-2020.csv
,Egypt,2020-02-21 18:53:02,1.0,0.0,0.0,26.0,30.0,02-22-2020.csv
,Finland,2020-02-12 00:03:12,1.0,0.0,1.0,64.0,26.0,02-22-2020.csv
From Diamond Princess,Israel,2020-02-22 20:53:02,1.0,0.0,0.0,,,02-22-2020.csv
,Lebanon,2020-02-22 20:53:02,1.0,0.0,0.0,33.8547,35.8623,02-22-2020.csv
Tibet,Mainland China,2020-02-12 06:43:02,1.0,0.0,1.0,31.6927,88.0924,02-22-2020.csv
,Nepal,2020-02-12 14:43:03,1.0,0.0,1.0,28.3949,84.124,02-22-2020.csv
,Sri Lanka,2020-02-08 03:43:03,1.0,0.0,1.0,7.8731,80.7718,02-22-2020.csv
,Sweden,2020-02-01 02:13:26,1.0,0.0,0.0,63.0,16.0,02-22-2020.csv
"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,42.3601,-71.0589,02-22-2020.csv
"Humboldt County, CA",US,2020-02-21 05:13:09,1.0,0.0,0.0,40.745,-123.8695,02-22-2020.csv
"Los Angeles, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,34.0522,-118.2437,02-22-2020.csv
"Madison, WI",US,2020-02-05 21:53:02,1.0,0.0,0.0,43.0731,-89.4012,02-22-2020.csv
"Orange, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,33.7879,-117.8531,02-22-2020.csv
"Sacramento County, CA",US,2020-02-21 23:13:16,1.0,0.0,0.0,38.4747,-121.3542,02-22-2020.csv
"San Antonio, TX",US,2020-02-13 18:53:02,1.0,0.0,0.0,29.4241,-98.4936,02-22-2020.csv
"Seattle, WA",US,2020-02-09 07:03:04,1.0,0.0,1.0,47.6062,-122.3321,02-22-2020.csv
"Tempe, AZ",US,2020-02-01 19:43:03,1.0,0.0,0.0,33.4255,-111.94,02-22-2020.csv
Hubei,Mainland China,2020-02-23 11:33:03,64084.0,2346.0,15343.0,30.9756,112.2707,02-23-2020.csv
Guangdong,Mainland China,2020-02-23 08:53:02,1342.0,6.0,755.0,23.3417,113.4244,02-23-2020.csv
Henan,Mainland China,2020-02-23 10:23:02,1271.0,19.0,868.0,33.882,113.614,02-23-2020.csv
Zhejiang,Mainland China,2020-02-23 13:43:02,1205.0,1.0,760.0,29.1832,120.0934,02-23-2020.csv
Hunan,Mainland China,2020-02-23 10:33:03,1016.0,4.0,714.0,27.6104,111.7088,02-23-2020.csv
Anhui,Mainland China,2020-02-23 10:53:02,989.0,6.0,637.0,31.8257,117.2264,02-23-2020.csv
Jiangxi,Mainland China,2020-02-23 09:23:02,934.0,1.0,613.0,27.614,115.7221,02-23-2020.csv
Shandong,Mainland China,2020-02-23 11:33:03,754.0,4.0,321.0,36.3427,118.1498,02-23-2020.csv
Diamond Princess cruise ship,Others,2020-02-23 22:33:03,691.0,3.0,0.0,35.4437,139.638,02-23-2020.csv
Jiangsu,Mainland China,2020-02-23 08:53:02,631.0,0.0,418.0,32.9711,119.455,02-23-2020.csv
,South Korea,2020-02-23 23:33:07,602.0,6.0,18.0,36.0,128.0,02-23-2020.csv
Chongqing,Mainland China,2020-02-23 23:13:05,575.0,6.0,335.0,30.0572,107.874,02-23-2020.csv
Sichuan,Mainland China,2020-02-23 08:53:02,526.0,3.0,261.0,30.6171,102.7103,02-23-2020.csv
Heilongjiang,Mainland China,2020-02-23 13:43:02,480.0,12.0,222.0,47.862,127.7615,02-23-2020.csv
Beijing,Mainland China,2020-02-23 01:13:13,399.0,4.0,189.0,40.1824,116.4142,02-23-2020.csv
Shanghai,Mainland China,2020-02-23 03:13:07,335.0,3.0,249.0,31.202,121.4491,02-23-2020.csv
Hebei,Mainland China,2020-02-23 11:33:03,311.0,6.0,219.0,38.0428,114.5149,02-23-2020.csv
Fujian,Mainland China,2020-02-23 10:33:03,293.0,1.0,170.0,26.0789,117.9874,02-23-2020.csv
Guangxi,Mainland China,2020-02-23 10:33:03,249.0,2.0,106.0,23.8298,108.7881,02-23-2020.csv
Shaanxi,Mainland China,2020-02-23 12:13:14,245.0,1.0,163.0,35.1917,108.8701,02-23-2020.csv
Yunnan,Mainland China,2020-02-23 05:33:03,174.0,2.0,115.0,24.974,101.487,02-23-2020.csv
Hainan,Mainland China,2020-02-23 23:23:03,168.0,5.0,106.0,19.1959,109.7453,02-23-2020.csv
,Italy,2020-02-23 23:43:02,155.0,3.0,2.0,43.0,12.0,02-23-2020.csv
,Japan,2020-02-23 23:33:07,147.0,1.0,22.0,36.0,138.0,02-23-2020.csv
Guizhou,Mainland China,2020-02-23 12:43:02,146.0,2.0,102.0,26.8154,106.8748,02-23-2020.csv
Tianjin,Mainland China,2020-02-23 12:43:02,135.0,3.0,81.0,39.3054,117.323,02-23-2020.csv
Shanxi,Mainland China,2020-02-23 23:03:08,132.0,0.0,88.0,37.5777,112.2922,02-23-2020.csv
Liaoning,Mainland China,2020-02-23 13:33:02,121.0,1.0,73.0,41.2956,122.6085,02-23-2020.csv
Gansu,Mainland China,2020-02-23 13:23:06,91.0,2.0,78.0,36.0611,103.8343,02-23-2020.csv
Jilin,Mainland China,2020-02-23 12:43:02,91.0,1.0,54.0,43.6661,126.1923,02-23-2020.csv
,Singapore,2020-02-23 15:13:15,89.0,0.0,51.0,1.2833,103.8333,02-23-2020.csv
Xinjiang,Mainland China,2020-02-23 14:43:04,76.0,2.0,28.0,41.1129,85.2401,02-23-2020.csv
Inner Mongolia,Mainland China,2020-02-23 09:43:02,75.0,0.0,27.0,44.0935,113.9448,02-23-2020.csv
Hong Kong,Hong Kong,2020-02-23 09:53:02,74.0,2.0,11.0,22.3,114.2,02-23-2020.csv
Ningxia,Mainland China,2020-02-23 05:33:03,71.0,0.0,56.0,37.2692,106.1655,02-23-2020.csv
,Iran,2020-02-23 15:13:15,43.0,8.0,0.0,32.0,53.0,02-23-2020.csv
,Thailand,2020-02-23 15:03:05,35.0,0.0,21.0,15.87,100.9925,02-23-2020.csv
Taiwan,Taiwan,2020-02-23 09:53:02,28.0,1.0,2.0,23.7,121.0,02-23-2020.csv
,Malaysia,2020-02-19 09:33:03,22.0,0.0,15.0,2.5,112.5,02-23-2020.csv
Qinghai,Mainland China,2020-02-21 04:43:02,18.0,0.0,18.0,35.7452,95.9956,02-23-2020.csv
,Germany,2020-02-21 23:03:13,16.0,0.0,14.0,51.0,9.0,02-23-2020.csv
,Vietnam,2020-02-21 06:03:04,16.0,0.0,14.0,16.0,108.0,02-23-2020.csv
,United Arab Emirates,2020-02-22 14:53:02,13.0,0.0,4.0,23.4241,53.8478,02-23-2020.csv
,France,2020-02-15 20:53:02,12.0,1.0,4.0,47.0,2.0,02-23-2020.csv
"Omaha, NE (From Diamond Princess)",US,2020-02-22 23:03:09,11.0,0.0,0.0,41.2545,-95.9758,02-23-2020.csv
Macau,Macau,2020-02-20 02:13:19,10.0,0.0,6.0,22.1667,113.55,02-23-2020.csv
,UK,2020-02-16 16:23:06,9.0,0.0,8.0,55.0,-3.0,02-23-2020.csv
From Diamond Princess,Australia,2020-02-22 17:03:05,7.0,0.0,0.0,35.4437,139.638,02-23-2020.csv
British Columbia,Canada,2020-02-21 05:23:04,6.0,0.0,0.0,53.7267,-127.6476,02-23-2020.csv
Queensland,Australia,2020-02-21 05:43:02,5.0,0.0,1.0,-28.0167,153.4,02-23-2020.csv
"Travis, CA (From Diamond Princess)",US,2020-02-22 17:13:24,5.0,0.0,0.0,38.2721,-121.9399,02-23-2020.csv
New South Wales,Australia,2020-02-13 17:53:03,4.0,0.0,4.0,-33.8688,151.2093,02-23-2020.csv
Victoria,Australia,2020-02-13 17:53:03,4.0,0.0,4.0,-37.8136,144.9631,02-23-2020.csv
,India,2020-02-16 07:43:02,3.0,0.0,3.0,21.0,78.0,02-23-2020.csv
,Philippines,2020-02-12 07:43:02,3.0,1.0,1.0,12.8797,121.774,02-23-2020.csv
South Australia,Australia,2020-02-17 08:13:09,2.0,0.0,2.0,-34.9285,138.6007,02-23-2020.csv
"Toronto, ON",Canada,2020-02-21 05:23:04,2.0,0.0,2.0,43.6532,-79.3832,02-23-2020.csv
,Russia,2020-02-12 14:43:03,2.0,0.0,2.0,60.0,90.0,02-23-2020.csv
,Spain,2020-02-15 17:23:04,2.0,0.0,2.0,40.0,-4.0,02-23-2020.csv
"Chicago, IL",US,2020-02-09 19:03:03,2.0,0.0,2.0,41.8781,-87.6298,02-23-2020.csv
"Lackland, TX (From Diamond Princess)",US,2020-02-22 17:13:24,2.0,0.0,0.0,29.3829,-98.6134,02-23-2020.csv
"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,36.5761,-120.9876,02-23-2020.csv
"San Diego County, CA",US,2020-02-21 05:43:02,2.0,0.0,1.0,32.7157,-117.1611,02-23-2020.csv
"Santa Clara, CA",US,2020-02-21 05:23:04,2.0,0.0,1.0,37.3541,-121.9552,02-23-2020.csv
,Belgium,2020-02-17 04:23:06,1.0,0.0,1.0,50.8333,4.0,02-23-2020.csv
,Cambodia,2020-02-12 07:43:02,1.0,0.0,1.0,11.55,104.9167,02-23-2020.csv
"London, ON",Canada,2020-02-12 18:53:03,1.0,0.0,1.0,42.9849,-81.2453,02-23-2020.csv
,Egypt,2020-02-21 18:53:02,1.0,0.0,0.0,26.0,30.0,02-23-2020.csv
,Finland,2020-02-12 00:03:12,1.0,0.0,1.0,64.0,26.0,02-23-2020.csv
From Diamond Princess,Israel,2020-02-22 20:53:02,1.0,0.0,0.0,,,02-23-2020.csv
,Lebanon,2020-02-22 20:53:02,1.0,0.0,0.0,33.8547,35.8623,02-23-2020.csv
Tibet,Mainland China,2020-02-12 06:43:02,1.0,0.0,1.0,31.6927,88.0924,02-23-2020.csv
,Nepal,2020-02-12 14:43:03,1.0,0.0,1.0,28.3949,84.124,02-23-2020.csv
,Sri Lanka,2020-02-08 03:43:03,1.0,0.0,1.0,7.8731,80.7718,02-23-2020.csv
,Sweden,2020-02-01 02:13:26,1.0,0.0,0.0,63.0,16.0,02-23-2020.csv
"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,42.3601,-71.0589,02-23-2020.csv
"Humboldt County, CA",US,2020-02-21 05:13:09,1.0,0.0,0.0,40.745,-123.8695,02-23-2020.csv
"Los Angeles, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,34.0522,-118.2437,02-23-2020.csv
"Madison, WI",US,2020-02-05 21:53:02,1.0,0.0,0.0,43.0731,-89.4012,02-23-2020.csv
"Orange, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,33.7879,-117.8531,02-23-2020.csv
"Sacramento County, CA",US,2020-02-21 23:13:16,1.0,0.0,0.0,38.4747,-121.3542,02-23-2020.csv
"San Antonio, TX",US,2020-02-13 18:53:02,1.0,0.0,0.0,29.4241,-98.4936,02-23-2020.csv
"Seattle, WA",US,2020-02-09 07:03:04,1.0,0.0,1.0,47.6062,-122.3321,02-23-2020.csv
"Tempe, AZ",US,2020-02-01 19:43:03,1.0,0.0,0.0,33.4255,-111.94,02-23-2020.csv
None,Iraq,2020-02-23 18:23:06,0.0,0.0,0.0,,,02-23-2020.csv
Hubei,Mainland China,2020-03-03 11:43:02,67217.0,2835.0,36208.0,30.9756,112.2707,03-03-2020.csv
,South Korea,2020-03-03 09:43:02,5186.0,28.0,30.0,36.0,128.0,03-03-2020.csv
,Italy,2020-03-03 20:03:06,2502.0,79.0,160.0,43.0,12.0,03-03-2020.csv
,Iran,2020-03-03 14:23:03,2336.0,77.0,291.0,32.0,53.0,03-03-2020.csv
Guangdong,Mainland China,2020-03-03 10:23:10,1350.0,7.0,1101.0,23.3417,113.4244,03-03-2020.csv
Henan,Mainland China,2020-03-03 09:43:02,1272.0,22.0,1231.0,33.882,113.61399999999999,03-03-2020.csv
Zhejiang,Mainland China,2020-03-03 12:33:02,1213.0,1.0,1093.0,29.1832,120.0934,03-03-2020.csv
Hunan,Mainland China,2020-03-03 13:03:04,1018.0,4.0,906.0,27.6104,111.7088,03-03-2020.csv
Anhui,Mainland China,2020-03-03 14:33:03,990.0,6.0,936.0,31.8257,117.2264,03-03-2020.csv
Jiangxi,Mainland China,2020-03-03 02:03:11,935.0,1.0,870.0,27.614,115.7221,03-03-2020.csv
Shandong,Mainland China,2020-03-03 07:53:03,758.0,6.0,511.0,36.3427,118.1498,03-03-2020.csv
Diamond Princess cruise ship,Others,2020-03-03 03:13:06,706.0,6.0,10.0,35.4437,139.638,03-03-2020.csv
Jiangsu,Mainland China,2020-03-03 11:03:09,631.0,0.0,562.0,32.9711,119.455,03-03-2020.csv
Chongqing,Mainland China,2020-03-03 23:13:05,576.0,6.0,490.0,30.0572,107.874,03-03-2020.csv
Sichuan,Mainland China,2020-03-03 09:33:02,538.0,3.0,394.0,30.6171,102.7103,03-03-2020.csv
Heilongjiang,Mainland China,2020-03-03 13:03:04,480.0,13.0,366.0,47.861999999999995,127.7615,03-03-2020.csv
Beijing,Mainland China,2020-03-03 02:03:11,414.0,8.0,288.0,40.1824,116.4142,03-03-2020.csv
Shanghai,Mainland China,2020-03-03 03:43:02,338.0,3.0,294.0,31.201999999999998,121.4491,03-03-2020.csv
Hebei,Mainland China,2020-03-03 09:33:02,318.0,6.0,300.0,38.0428,114.5149,03-03-2020.csv
Fujian,Mainland China,2020-03-03 13:43:03,296.0,1.0,260.0,26.0789,117.9874,03-03-2020.csv
,Japan,2020-03-03 20:03:06,293.0,6.0,43.0,36.0,138.0,03-03-2020.csv
Guangxi,Mainland China,2020-03-03 00:23:14,252.0,2.0,202.0,23.8298,108.7881,03-03-2020.csv
Shaanxi,Mainland China,2020-03-02 08:03:12,245.0,1.0,216.0,35.1917,108.8701,03-03-2020.csv
,France,2020-03-03 15:23:03,204.0,4.0,12.0,47.0,2.0,03-03-2020.csv
,Germany,2020-03-03 20:03:06,196.0,0.0,16.0,51.0,9.0,03-03-2020.csv
Yunnan,Mainland China,2020-03-03 03:43:02,174.0,2.0,169.0,24.974,101.48700000000001,03-03-2020.csv
Hainan,Mainland China,2020-03-03 23:43:02,168.0,5.0,155.0,19.1959,109.7453,03-03-2020.csv
,Spain,2020-03-03 23:53:03,165.0,1.0,2.0,40.0,-4.0,03-03-2020.csv
Guizhou,Mainland China,2020-03-02 01:13:06,146.0,2.0,114.0,26.8154,106.8748,03-03-2020.csv
Tianjin,Mainland China,2020-03-03 11:43:02,136.0,3.0,124.0,39.3054,117.323,03-03-2020.csv
Shanxi,Mainland China,2020-03-03 23:13:05,133.0,0.0,124.0,37.5777,112.2922,03-03-2020.csv
Liaoning,Mainland China,2020-03-03 14:33:03,125.0,1.0,106.0,41.2956,122.6085,03-03-2020.csv
,Singapore,2020-03-03 15:23:03,110.0,0.0,78.0,1.2833,103.8333,03-03-2020.csv
Hong Kong,Hong Kong,2020-03-03 11:53:01,100.0,2.0,37.0,22.3,114.2,03-03-2020.csv
Jilin,Mainland China,2020-03-02 15:03:23,93.0,1.0,83.0,43.6661,126.1923,03-03-2020.csv
Gansu,Mainland China,2020-03-03 13:43:03,91.0,2.0,86.0,36.0611,103.8343,03-03-2020.csv
Xinjiang,Mainland China,2020-03-03 07:33:03,76.0,3.0,68.0,41.1129,85.2401,03-03-2020.csv
Inner Mongolia,Mainland China,2020-03-03 09:23:02,75.0,1.0,59.0,44.0935,113.9448,03-03-2020.csv
Ningxia,Mainland China,2020-03-02 01:33:02,74.0,0.0,69.0,37.2692,106.1655,03-03-2020.csv
,Kuwait,2020-03-02 20:33:02,56.0,0.0,0.0,29.5,47.75,03-03-2020.csv
,Switzerland,2020-03-03 16:43:02,56.0,0.0,2.0,46.8182,8.2275,03-03-2020.csv
,UK,2020-03-03 15:13:26,51.0,0.0,8.0,55.0,-3.0,03-03-2020.csv
,Bahrain,2020-03-02 20:33:02,49.0,0.0,0.0,26.0275,50.55,03-03-2020.csv
Unassigned Location (From Diamond Princess),US,2020-03-02 19:53:03,45.0,0.0,0.0,35.4437,139.638,03-03-2020.csv
,Thailand,2020-03-02 06:23:04,43.0,1.0,31.0,15.0,101.0,03-03-2020.csv
Taiwan,Taiwan,2020-03-03 06:43:02,42.0,1.0,12.0,23.7,121.0,03-03-2020.csv
,Malaysia,2020-03-03 12:33:02,36.0,0.0,22.0,2.5,112.5,03-03-2020.csv
,Iraq,2020-03-03 20:03:06,32.0,0.0,0.0,33.0,44.0,03-03-2020.csv
,Norway,2020-03-03 14:33:03,32.0,0.0,0.0,60.472,8.4689,03-03-2020.csv
,United Arab Emirates,2020-03-03 23:43:02,27.0,0.0,5.0,24.0,54.0,03-03-2020.csv
,Netherlands,2020-03-03 15:13:26,24.0,0.0,0.0,52.1326,5.2913,03-03-2020.csv
,Austria,2020-03-03 15:13:26,21.0,0.0,0.0,47.5162,14.5501,03-03-2020.csv
,Sweden,2020-03-03 15:13:26,21.0,0.0,0.0,63.0,16.0,03-03-2020.csv
"King County, WA",US,2020-03-03 20:23:05,21.0,6.0,1.0,47.548,-121.9836,03-03-2020.csv
"Toronto, ON",Canada,2020-03-03 20:03:08,19.0,0.0,2.0,43.6532,-79.3832,03-03-2020.csv
Qinghai,Mainland China,2020-02-21 04:43:02,18.0,0.0,18.0,35.7452,95.9956,03-03-2020.csv
,Vietnam,2020-02-25 08:53:02,16.0,0.0,16.0,16.0,108.0,03-03-2020.csv
New South Wales,Australia,2020-03-03 15:13:26,13.0,0.0,4.0,-33.8688,151.2093,03-03-2020.csv
,Belgium,2020-03-03 15:13:26,13.0,0.0,1.0,50.8333,4.0,03-03-2020.csv
,Lebanon,2020-03-02 20:53:02,13.0,0.0,0.0,33.8547,35.8623,03-03-2020.csv
,Israel,2020-03-03 04:23:07,12.0,0.0,1.0,31.0,35.0,03-03-2020.csv
,Oman,2020-03-03 15:23:03,12.0,0.0,2.0,21.0,57.0,03-03-2020.csv
Queensland,Australia,2020-03-03 15:23:03,11.0,0.0,1.0,-28.0167,153.4,03-03-2020.csv
,Iceland,2020-03-03 15:13:26,11.0,0.0,0.0,64.9631,-19.0208,03-03-2020.csv
"Santa Clara, CA",US,2020-03-03 23:33:03,11.0,0.0,1.0,37.3541,-121.9552,03-03-2020.csv
Macau,Macau,2020-03-03 12:33:02,10.0,0.0,9.0,22.1667,113.55,03-03-2020.csv
,San Marino,2020-03-03 15:23:03,10.0,1.0,0.0,43.9424,12.4578,03-03-2020.csv
Victoria,Australia,2020-03-02 00:53:03,9.0,0.0,4.0,-37.8136,144.9631,03-03-2020.csv
British Columbia,Canada,2020-03-03 23:53:03,9.0,0.0,3.0,49.2827,-123.1207,03-03-2020.csv
,Croatia,2020-03-03 09:53:08,9.0,0.0,0.0,45.1667,15.5,03-03-2020.csv
,Ecuador,2020-03-03 15:13:26,7.0,0.0,0.0,-1.8312,-78.1834,03-03-2020.csv
,Greece,2020-03-01 23:23:02,7.0,0.0,0.0,39.0742,21.8243,03-03-2020.csv
,Qatar,2020-03-03 03:23:03,7.0,0.0,0.0,25.3548,51.1839,03-03-2020.csv
,Denmark,2020-03-03 15:13:26,6.0,0.0,0.0,56.2639,9.5018,03-03-2020.csv
,Finland,2020-03-01 23:23:02,6.0,0.0,1.0,64.0,26.0,03-03-2020.csv
"Snohomish County, WA",US,2020-03-03 20:23:05,6.0,1.0,0.0,48.033,-121.8339,03-03-2020.csv
,Algeria,2020-03-03 03:23:03,5.0,0.0,0.0,28.0339,1.6596,03-03-2020.csv
,Czech Republic,2020-03-03 15:13:26,5.0,0.0,0.0,49.8175,15.472999999999999,03-03-2020.csv
,India,2020-03-02 22:33:09,5.0,0.0,3.0,21.0,78.0,03-03-2020.csv
